url,nom,prix,scopes,scopes_anciens,statut
https://slack.com/marketplace/A0PHW22DR-bonusly,Bonusly & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:join channels:read chat:write chat:write.public commands emoji:read groups:read im:history im:write incoming-webhook links.embed:write links:read links:write reactions:read team:read users:read users:read.email,,
https://slack.com/marketplace/A0PKPSG8H-slimwiki,SlimWiki & Slack Integration | Slack Marketplace,,commands identify,identify,
https://slack.com/marketplace/A0PSKV32Q-baremetrics,Baremetrics & Slack Integration | Slack Marketplace,Paid with free trial,chat:write commands identify incoming-webhook,identify,
https://slack.com/marketplace/A0QAZV90X-birthdaybot,BirthdayBot & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read assistant:write channels:join channels:manage channels:read chat:write chat:write.customize commands files:read files:write groups:read im:history mpim:write openid reactions:read team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A0QKJAXHT-live-chat,Live Chat & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:manage channels:read channels:write chat:write commands files:read files:write im:history incoming-webhook users.profile:read,,
https://slack.com/marketplace/A0R39N144-assertible,Assertible & Slack Integration | Slack Marketplace,,identify incoming-webhook,identify,
https://slack.com/marketplace/A0R7RE9CZ-slickplan,Slickplan & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write groups:read,,
https://slack.com/marketplace/A0RJ8290D-pubble,Pubble & Slack Integration | Slack Marketplace,Free,incoming-webhook,,
https://slack.com/marketplace/A0S34F541-gamemonk,GameMonk & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A0S35UGTC-teamline,Teamline & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:read channels:write chat:write chat:write.customize chat:write.public commands files:read files:write groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read mpim:write reactions:read reactions:write team:read users:read users:read.email,,
https://slack.com/marketplace/A0S4MRT1V-jibble,Jibble & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history chat:write commands identity.basic identity.email im:history im:write incoming-webhook users:read users:read.email,,
https://slack.com/marketplace/A0TA67CSU-qwilr,Qwilr & Slack Integration | Slack Marketplace,,identify incoming-webhook,identify,
https://slack.com/marketplace/A0TPLQHF0-sysdig,Sysdig & Slack Integration | Slack Marketplace,Paid with free trial,channels:read incoming-webhook,,
https://slack.com/marketplace/A0UUXHH7Y-textline,Textline & Slack Integration | Slack Marketplace,Paid with free trial,channels:join channels:manage channels:read chat:write groups:read team:read users:read users:read.email,,
https://slack.com/marketplace/A0V4UV606-trakstar-hire,Trakstar Hire & Slack Integration | Slack Marketplace,Free,chat:write im:write users:read users:read.email,,
https://slack.com/marketplace/A0VN4GMBL-reviewbot-app-reviews,ReviewBot – App Reviews & Slack Integration | Slack Marketplace,Paid with free trial,chat:write incoming-webhook,,
https://slack.com/marketplace/A0W3UMKBQ-outline,Outline & Slack Integration | Slack Marketplace,Paid with free trial,commands identity.avatar identity.basic identity.email identity.team incoming-webhook links:read links:write,,
https://slack.com/marketplace/A0X49NVPX-cloze,Cloze & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:read chat:write groups:history groups:read im:history im:read mpim:history mpim:read search:read team:read users:read users:read.email,,
https://slack.com/marketplace/A0XEESALV-ovatu-alerts,Ovatu Alerts & Slack Integration | Slack Marketplace,,incoming-webhook users:read users:read.email,,
https://slack.com/marketplace/A0XRA2LCB-snippetsbot,SnippetsBot & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A0XUM74MC-snapcomms,SnapComms & Slack Integration | Slack Marketplace,,channels:write chat:write:bot chat:write:user identify,identify,
https://slack.com/marketplace/A0Y666US0-intervals,Intervals & Slack Integration | Slack Marketplace,Paid with free trial,incoming-webhook,,
https://slack.com/marketplace/A0Z9RG265-jira-integration,Jira Integration+ & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:manage channels:read channels:write chat:write chat:write.customize commands email emoji:read files:read groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read openid pins:write profile reactions:read reactions:write team:read users.profile:read users:read users:read.email workflow.steps:execute,,
https://slack.com/marketplace/A0ZJS6Z7E-translate,Translate & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:read chat:write chat:write.customize commands groups:history groups:read im:history im:read im:write mpim:history mpim:read team:read users:read,,
https://slack.com/marketplace/A0ZP4FD0B-seismic-knowledge,Seismic Knowledge & Slack Integration | Slack Marketplace,Paid with free trial,admin.teams:read admin.usergroups:read admin.users:read channels:history channels:join channels:manage channels:read chat:write commands files:read groups:history groups:read groups:write identity.avatar identity.basic identity.email identity.team im:history im:read im:write mpim:history mpim:read reactions:read reactions:write team:read usergroups:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A0ZPSSHPS-fortay,Fortay & Slack Integration | Slack Marketplace,Paid,bot channels:history channels:read chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read identify im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot identify,classic
https://slack.com/marketplace/A114NAT0R-talkdesk,Talkdesk & Slack Integration | Slack Marketplace,Paid,channels:read chat:write chat:write.public groups:read im:read mpim:read team:read users:read users:read.email,,
https://slack.com/marketplace/A11MJ51SR-donut,Donut & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join channels:manage channels:read chat:write chat:write.public commands emoji:read files:read files:write groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read mpim:write openid reactions:read team:read users:read users:read.email,,
https://slack.com/marketplace/A13LDCBAQ-domainr,Domainr & Slack Integration | Slack Marketplace,Free,commands,,
https://slack.com/marketplace/A149N1LCQ-dataminr,Dataminr & Slack Integration | Slack Marketplace,Included with service subscription,channels:read groups:read incoming-webhook,,
https://slack.com/marketplace/A15J0KPGF-digital-pigeon,Digital Pigeon & Slack Integration | Slack Marketplace,Paid with free trial,email identity.basic identity.email incoming-webhook openid profile,,
https://slack.com/marketplace/A16NRL7JA-questetra-bpm-suite,Questetra BPM Suite & Slack Integration | Slack Marketplace,Paid with free trial,chat:write files:write,,
https://slack.com/marketplace/A17FCNLKX-sunsama,Sunsama & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:join channels:manage channels:read chat:write commands dnd:write groups:read im:history im:read im:write links:read links:write mpim:history mpim:read mpim:write search:read.im search:read.mpim search:read.private search:read.public team:read users.profile:read users.profile:write users:read users:read.email users:write,,
https://slack.com/marketplace/A17UQT5L2-thinkst-canary,Thinkst Canary & Slack Integration | Slack Marketplace,Included with service subscription,incoming-webhook,,
https://slack.com/marketplace/A1APPMGCF-zoominfo,ZoomInfo & Slack Integration | Slack Marketplace,Paid,channels:read chat:write chat:write.public commands groups:read im:read im:write links:read links:write mcp:connect team:read users:read users:read.email,,
https://slack.com/marketplace/A1BFDR28J-reacji-channeler,Reacji Channeler & Slack Integration | Slack Marketplace,Free,channels:read chat:write:bot commands reactions:read,,
https://slack.com/marketplace/A1DPJ5HJT-dynamic-signal,Dynamic Signal & Slack Integration | Slack Marketplace,Paid,channels:read chat:write team:read,,
https://slack.com/marketplace/A1DSBBJRF-zoho-projects,Zoho Projects & Slack Integration | Slack Marketplace,Free,channels:read chat:write chat:write.customize chat:write.public commands groups:read,,
https://slack.com/marketplace/A1EA96H24-culture-amp,Culture Amp & Slack Integration | Slack Marketplace,Paid,channels:history channels:read chat:write commands im:history im:read im:write reactions:read reactions:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A1F3K62E4-team-oclock,Team O'clock & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write chat:write.public commands identity.avatar identity.basic identity.email identity.team users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A1F8RQ33J-sensor-tower-alerts,Sensor Tower Alerts & Slack Integration | Slack Marketplace,Free,channels:read chat:write chat:write.public groups:read,,
https://slack.com/marketplace/A1FKYAUUX-pagerduty,PagerDuty & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read assistant:write bookmarks:write channels:history channels:join channels:manage channels:read chat:write chat:write.public commands files:read groups:history groups:read groups:write im:history im:read im:write links:read links:write mcp:connect mpim:read pins:write reactions:read reactions:write team:read users:read users:read.email workflow.steps:execute,,
https://slack.com/marketplace/A1G1P8R3L-everwall,Everwall & Slack Integration | Slack Marketplace,,bot channels:history channels:read channels:write chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
